10:02 AM - 11 Dec 2015|Check new movie 13 HOURS coming January 15 pic twitter com 6wGjUSAf6N|642|2.8K
9:40 PM - 6 Dec 2015|If passport lost damaged floods pl go three PSKs Chennai They issue u fresh passport free charge Pl RT|14K|8.8K
5:30 AM - 3 Dec 2015|Given alarming situation Tamilnadu ordered suspension toll collection NHs state till Dec 11 2015|723|487
7:48 AM - 3 Dec 2015|Rescue Relief operations #ChennaiFloods #IndianArmy Helpline 044 - 25393514 044 - 25363792 pic twitter com nvFT6crMVc|244|146
8:30 AM - 3 Dec 2015|Rescue Relief operations #ChennaiFloods #IndianArmy Helpline 044 - 25393514 044 - 25363792 pic twitter com GrXnE5cJyI|257|134
9:10 PM - 1 Dec 2015|Chennai flooding coverage morning's papers spectacular pic twitter com Ojob1kCQ5m|727|267
12:37 PM - 1 Dec 2015|Indian Navy 2 boats w food meds team swimmers around Chennai's Gandhi Nagar Navy rescue number 044-25394240 #ChennaiRains|266|43
5:14 AM - 1 Dec 2015|#Chennai If you're stuck rain need assistance please contact us 04428294121 We'll best get home safe RT #StaySafe|2.5K|657
7:43 AM - 1 Dec 2015|DO Not walk I repeat walk rain There high chances getting electrocuted Just call helpline - 04428294121|477|71
10:51 AM - 1 Dec 2015|Anyone near Karapakkam OMR stranded roads feel free call us We space home 9790527297 #chennairains #ChennaiRainsHelp|256|61
11:34 AM - 1 Dec 2015|Hats Off To People Of Chennai They Are Called Super Kings For A Reason Respect #chennairains #ChennaiFloods pic twitter com SzqDNB4wgh|1.1K|849
11:46 AM - 1 Dec 2015|List helpline numbers #ChennaiRainhelp pic twitter com DPk1WM6uYk|27|1
11:24 AM - 1 Dec 2015|Anyone stuck #ChennaiRains need mobile recharge please share DM numbers network name Will ensure it's done|527|220
12:10 PM - 1 Dec 2015|All mosques Chennai open accommodation food #chennairains http fb 7LpRYvOxs|298|91
6:48 PM - 24 Nov 2015|When eat whole pizza pic twitter com AR49Ojiv0i|2|1
11:21 AM - 26 Nov 2015|Meanwhile Obama Wishes Happy Thanksgiving To Putin #ImThankfulFor pic twitter com SBzd3yKZaR|78|111
4:16 AM - 26 Nov 2015|#IndianArmy salutes martyrs sacrificed lives nation Mumbai attack 26 Nov 2008 #26 11 pic twitter com PJQDfKADxV|290|299
11:20 PM - 25 Nov 2015|wen teh waiter bringz teh dokla u ordered servez tu someone elze pic twitter com epBuLJJnx1|36|28
3:32 AM - 25 Nov 2015|Doha today mad pic twitter com Govq8PqV0v|44|32
9:48 AM - 22 Nov 2015|Thought Of The Day pic twitter com 7SJzQhfVmA|1|0
5:54 AM - 17 Nov 2015|Refugees Syria pouring great country Who knows - could ISIS Is president insane|17K|28K
4:02 AM - 16 Nov 2015|Christian Anti-Masturbation Mascot Fappy Arrested For Masturbating Sea World Hahahabahahaha http cbsnews com co christian-anti-masturbations-mascot-arrested|34|14
7:41 AM - 15 Nov 2015|My phone social apps connect friends friends I connect|30|18
3:47 AM - 15 Nov 2015|Who doesn't finance terrorism pic twitter com yec0wu1Q62|2|1
