6:56 AM - 11 Dec 2015|@WafaKPK nice line|1|1
8:55 AM - 5 Dec 2015|good night lovely friends pic twitter com kwGhFsbtaR|3|6
8:03 PM - 5 Dec 2015|friends pic twitter com rfggTBtpfe|3|7
7:34 AM - 6 Dec 2015|All types Decent https twitter com WafaKPK status 673523792350609408|1|1
6:48 AM - 6 Dec 2015|@WafaKPK The LionKing|1|2
7:25 AM - 6 Dec 2015|@WafaKPK rts karta hon matlab ha han|1|1
7:26 AM - 6 Dec 2015|@WafaKPK han bot|1|0
8:21 AM - 4 Dec 2015|@WafaKPK u well come I busy way sorr late response Aap k saray alfaz lal wo marjan hain umar MBBS PAK FCPS PAK KPK|1|1
5:05 AM - 4 Dec 2015|@WafaKPK girls foot|1|2
7:17 PM - 1 Dec 2015|@madhusudan_ms_ @jojoawana @kawalpeet @iam_spl_ @anuja3486 @Anusha86324453 @sanghavideepa Good Morning pic twitter com yGGpt6wKwA|4|4
1:55 PM - 30 Nov 2015|@farzanasaeed123 God bless Good night I really sorry pic twitter com hMs4OPrX0X|2|7
