7:18 AM - 20 Nov 2015|Finally met the best data scientist in the world @KirkDBorne #DataNatives2015 pic.twitter.com/bgSzJj7DYm
2:34 AM - 20 Nov 2015|Top 4 Slides from my @DataNativesConf presentation today >> #DataNatives2015 pic.twitter.com/aaXBLBAINS
4:35 AM - 28 Oct 2015|Best Business Advice Ever?  1. Hustle 2. Tell Better Stories 3. Build Emotional Content 4. Plan 60-30-10 pic.twitter.com/pXS8kQf6pu
4:07 AM - 19 Nov 2015|#BigData Explained in 1 GIF: 1. Combine 4 Data Sets 2. Measure Volume, Velocity, Variety, Veracity #DataNatives2015 pic.twitter.com/u7B1JE3TlJ
6:30 AM - 18 Nov 2015|#MachineLearning is at the heart of innovation. Follow #DataNatives2015 for great insights of @KirkDBorne @trieloff pic.twitter.com/Pz47rIAaQC
3:51 PM - 18 Nov 2015|@KirkDBorne will publish tomorrow!!! Will call it then Kirk Borne Contribution publish 2x day!
4:00 PM - 16 Nov 2015|#DataScience = the collection of methods, tools, algorithms that we apply to #BigData for Discovery... at @BoozAllen pic.twitter.com/4hOEmQrY1v
2:29 PM - 13 Nov 2015|Watched a great talk by @KirkDBorne about the National Data Science Conference Bowl at the #DataScience Conference #BAH #Kaggle #BigData
12:58 AM - 13 Nov 2015|@KirkDBorne Kirk - I'm writing a #BigData book for @BMCSoftware & @Wiley I'm naming you as 1 of the top 5 influencers in the big data space
12:06 PM - 13 Nov 2015|Advanced #Analytics >> Data is like gunpowder #BigData #quote by @meltball at The #DataScience Conference pic.twitter.com/5tDipIglFD
8:48 AM - 13 Nov 2015|.@BamshadMobasher at The #DataScience Conf: Intelligent information filtering is a biz requirement in #BigData era pic.twitter.com/IU350ZRyzh
5:48 AM - 12 Nov 2015|@KirkDBorne Thanks for the mention and sharing our blog post! Happy Thursday! #BigData #Analytics #OilandGas #DataScience
8:50 AM - 12 Nov 2015|Need for better (#DataDriven) decisions drives #BigData #Analytics in #OilandGas industry (D2D = Data2Decisions!) pic.twitter.com/kb2gPPOOv6
8:56 PM - 10 Nov 2015|Show honor to all Vets on this #VeteransDay! I thank my father (USAF Major), who gave his life for his country! pic.twitter.com/GCAkUtRal0
5:39 PM - 10 Nov 2015|Which one do you want? The latest Predictive #Analytics model results, or the usual mumbo-jumbo? #DataScience pic.twitter.com/cXYoXR4aQT
12:55 PM - 10 Nov 2015|It's one of those days when I ask myself...  What would @KirkDBorne do?
4:35 PM - 10 Nov 2015|@KirkDBorne it does! Thanks for the shout out 
12:09 PM - 6 Nov 2015|Getting ready to film THE #datascience man himself @JoeMarr4 bring the knowledge to the masses!! pic.twitter.com/XVu8QuACDq
12:57 PM - 8 Nov 2015|@kdnuggets @KirkDBorne nice!!! Proud to know you guys!!!
12:21 PM - 6 Nov 2015|This guy is wicked smaht. I work w/ data geniuses & I love it! Thx @JoeMarr4, you make ppl love #data. @MIT #MITalum pic.twitter.com/1Gw7KtZ7wk
9:22 PM - 7 Nov 2015|.@DataNativesConf Keynote : mining dynamic data streams.  #Fintech #IoT #Marketing #DataScience #DataNatives2015 pic.twitter.com/a6WyBAOGky
7:16 AM - 6 Nov 2015|Follow this folks for all things #BigData @bobehayes @pacoid @kdnuggets @bobgourley @PredictiveSc @Datagrrl @KirkDBorne #FF
12:12 PM - 6 Nov 2015|#BigData #DataScience is a team sport (the whole is greater than the sum of its parts) and it is Transdisciplinary! pic.twitter.com/il5SYNPOc3
3:52 PM - 5 Nov 2015|Thanks #datamdsla for a fun and intriguing day. Stories and laughs shared with @KirkDBorne were definite highlights.
11:33 AM - 5 Nov 2015|Cool #RecSys idea at #datamdsla >> a Turbotax for #DataScience = Recommender engine for #bigdata #analytics tools! pic.twitter.com/hnKGpS6i2c
6:57 AM - 5 Nov 2015|In the era of #BigData, information & data providers must Rethink and Innovate their services, or else risk becoming irrelevant #datamdsla
5:41 AM - 5 Nov 2015|This morning started with a lively, wide ranging, and spirited discussion with @KirkDBorne at #datamdsla
3:18 PM - 4 Nov 2015|.@webscaleguy asks Did you know that US has more Second Streets than First Streets? pic.twitter.com/SYkZG6dwoZ
7:27 AM - 4 Nov 2015|Here we come @NYUDataScience ... #DataScientists @scientistBob + @KirkDBorne to discuss #BigData #DataScience opportunities today at 12noon
10:12 AM - 3 Nov 2015|Come to @NYUDataScience on Nov.4 with #DataScientists @scientistBob + @KirkDBorne to discuss #BigData #DataScience opportunities
6:57 AM - 30 Sep 2015|Keynote @KirkDBorne will be talking about mining dynamic data streams. #fintech #IoT #marketing. #DataNatives2015 pic.twitter.com/f4FenQDH5B
7:34 AM - 30 Oct 2015|The graph for probability of getting likes on Instagram posts. #DataAnalysis #BigData #DataScience pic.twitter.com/gD90l2dLFi
