7:45 AM - 20 Nov 2015|I haven't updated my Adobe Reader in so long it's just been named Communications Director for the Trump campaign
5:15 AM - 20 Nov 2015|I've seen the same dirty hat on the ground three days in a row guess it's mine now
6:57 PM - 19 Nov 2015|WIFE: [hands me our crying baby] ME: [whispering in his ear] its cool i dont like her either
4:36 PM - 19 Nov 2015|Hope fb never disables me bumping 5 year old complaints on corporate pages
2:05 PM - 19 Nov 2015|[invents time machine and goes back to the dinosaurs] in a few years its gonna be really cold *hands them mixtape* you gon need this
9:05 AM - 19 Nov 2015|space is amazing. there are literally too many stars to classify or recognize from one week to the next.
6:27 AM - 19 Nov 2015|A good thing to do when a stranger is trying to get your attention on the street is to take your shoe off and pretend to take a call on it
3:50 AM - 19 Nov 2015|What idiot called it Airport Facilities Maintenance and not Hangar Management?
6:31 PM - 18 Nov 2015|ME AS A DEER - Hey if I stand here does it look like I'm carrying the moon in my antlers YOU AS A DEER - For the hundredth time yes
3:31 PM - 18 Nov 2015|Me: My dog ran away two days ago  Dog pound: Does he have a tag?  Me [covers phone to ask wife]: Is the dog on Instagram?
12:40 PM - 18 Nov 2015|[Looking at ultrasound monitor with my wife] Wife: Look at it's little heart beating! Isn't it amazing... Me: It looks like a crossiant
9:40 AM - 18 Nov 2015|Ok who filled my panic room with rice krispies
7:04 AM - 18 Nov 2015|my cat: *hacking up a hairball* my german neighbor: holy shit that cat is talking
4:39 AM - 18 Nov 2015|ANDRE3000: What's wrong with me doc? DOCTOR: Let me put it this way. You know what else is cooler than being cool? Hypothermia
6:40 PM - 17 Nov 2015|Son don't be afraid of ghosts. I'd be more afraid of phantoms wraiths spirits and poltergeists
3:57 PM - 17 Nov 2015|Sorry I didn't make it but it's your fault for scheduling a wedding the same week a new Slayer album comes out
1:06 PM - 17 Nov 2015|It would be great to be able to help more kids.
11:04 AM - 17 Nov 2015|No one ever asks adult film stars about their workout routines but I feel like they should
8:03 AM - 17 Nov 2015|Combine all sports into one sport called Ballstorm and then maybe I'll watch it
5:16 AM - 17 Nov 2015|let's hear it for the failsons who couldn't be here tonight
7:30 PM - 16 Nov 2015|Slip-N-Slides were bullshit you always hit your ankle on the sprinkler
4:36 PM - 16 Nov 2015|It's difficult to make a maple syrup balloon but worth it if you really want to surprise your date
2:07 PM - 16 Nov 2015|Fallout Shelter is my new favorite subway game
11:34 AM - 16 Nov 2015|a group of babes saw me running down the street with a roll of toilet paper and thought I was tping houses. Yeah sure I was...heh
8:03 AM - 16 Nov 2015|I've been binge-watching my life the first few seasons were better
3:31 AM - 16 Nov 2015|I don't often use periods at the end of my tweets because that would imply I'm done talking
8:03 PM - 15 Nov 2015|[flirting w/ wife in bed] me: you know it's my birthday? wife: *rolls eyes* go on then me: I love you.. *turns lamp off & puts Space Jam on*
5:27 PM - 15 Nov 2015|There's an open portal to hell on the field game delayed
2:56 PM - 15 Nov 2015|Shakespeare dude: If music be the food of love play on; Give me excess of it that surfeiting the... Me: Jesus Christ shut the fuck up
12:07 PM - 15 Nov 2015|I refuse to let machines tell me what to do especially the damn crosswalk robot. I've been hit by so many cars I should be dead
11:14 AM - 15 Nov 2015|Hey guys! Just wanted to say I appreciate you. If you hit me up and I haven't replied, follow my main account @kahriqsalil and let's talk!
10:25 AM - 15 Nov 2015|I did think Trump would be a bad president but Tom Brady can throw a football really far so I'm conflicted now
7:44 AM - 15 Nov 2015|Therapist: So how are things lately? Me (terse): Fine Ventriloquial figure: See what he does? Therapist: We have a lot of work to do
5:41 AM - 15 Nov 2015|Career-aptitude test result: Crazy old dude who fails to warn teens away from cursed summer camps
6:15 AM - 14 Nov 2015|When I'm stuck walking behind really slow people I like to scream I HATE THIS
3:52 AM - 14 Nov 2015|There's nothing I can tell you about myself you can't learn by reading the Garfields I have taped to my office door
7:49 PM - 13 Nov 2015|[Michael Cera melting like a slug because there's too much salt on his fries]
5:19 PM - 13 Nov 2015|I don't know why they keep opening these Halloween stores around here. Those things last two months max and then go under.
2:15 PM - 13 Nov 2015|Other side of it we've placed our work lives and retirements in the hands of a small group of obvious sociopaths so it's probably all good
11:27 AM - 13 Nov 2015|No one ever asks adult film stars about their workout routines but I feel like they should
8:51 AM - 13 Nov 2015|GF: every time we fight you start interpretive dancing   *i dance beautifully for 12 minutes*   GF: I DONT KNOW WHAT THAT MEANS!
6:46 AM - 13 Nov 2015|Rex Ryan having a picture of his wife's feet on his desk is a power move
5:14 AM - 13 Nov 2015|*lights cigar with expired Southwest Airlines drink coupon*
3:08 AM - 13 Nov 2015|which tweets or exchanges do you think about often and laugh? Especially if they're not very popular ones
7:59 PM - 12 Nov 2015|I've seen the same dirty hat on the ground three days in a row guess it's mine now
5:35 PM - 12 Nov 2015|You need only one Crossfit sticker on your car max
2:45 PM - 12 Nov 2015|Sorry I didn't make it but it's your fault for scheduling a wedding the same week a new Slayer album comes out
12:34 PM - 12 Nov 2015|Hope fb never disables me bumping 5 year old complaints on corporate pages
11:51 AM - 12 Nov 2015|I need a new TV show to watch or maybe a purpose in life
11:13 AM - 12 Nov 2015|This civilization can't be that great if I can't get my hair cut at midnight
8:55 AM - 12 Nov 2015|911: Whats your emergency? ME: I pretended to steal a baby's nose & it really came off in my hand people are screaming am I going to prison?
8:09 AM - 12 Nov 2015|pilot: [via intercom] i will fly us directly into hell if nobody stops that baby crying
5:36 AM - 12 Nov 2015|Don't people with bumper stickers realize it takes a t-shirt to change a person's deeply held beliefs?
6:51 PM - 11 Nov 2015|*accidentally discovers the world of dogs in steampunk costumes* oh holy shit no
4:37 PM - 11 Nov 2015|Ice, Ice, Baby, Vanilla, Ice, Ice, Baby. - Worst cocktail recipe ever
2:06 PM - 11 Nov 2015|IDGAF about the people who used it just the bots
11:27 AM - 11 Nov 2015|*lights cigar with expired Southwest Airlines drink coupon*
9:25 AM - 11 Nov 2015|welcome to my twisted mind..
7:14 AM - 11 Nov 2015|What's your favorite place to drift around like a rudderless boat mine is the supermarket
6:42 AM - 11 Nov 2015|Yo.....you a Muggle, bruh?
4:54 AM - 11 Nov 2015|[walks into work wearing sword] Me: Sorry I'm late boss Boss: Were you out sword shopping? Me [simultaneously]: I was out sword shopping
6:54 PM - 10 Nov 2015|We do the all the registration stuff with computers ever since the sorting hat tried to eat a kid's head
4:53 PM - 10 Nov 2015|The little cactus on the bookshelf at home wants you fucking dead
2:46 PM - 10 Nov 2015|the worst part about a shark eating your legs off is when you realize your wallet was in your pocket
12:17 PM - 10 Nov 2015|You know that one scene where James Bond jumps onto the train and pauses to adjust his cufflinks? Well I fell down a set of stairs today
9:45 AM - 10 Nov 2015|You know what they say about Bigfoot. Bigdick
9:34 AM - 10 Nov 2015|*in car* Yoda: Feel trapped you do? Me: Dunno. Sometimes Yoda [ski mask gun]: Change the game tonight we will Me: Dude this is my mom's Geo
9:33 AM - 10 Nov 2015|*accidentally discovers the world of dogs in steampunk costumes* oh holy shit no
8:11 AM - 10 Nov 2015|space is amazing. there are literally too many stars to classify or recognize from one week to the next.
6:03 AM - 10 Nov 2015|ANDRE3000: What's wrong with me doc? DOCTOR: Let me put it this way. You know what else is cooler than being cool? Hypothermia
4:48 PM - 9 Nov 2015|Rule of thumb: If you put a snail on it people will just give it to you
2:27 PM - 9 Nov 2015|My cyborg butler is malfunctioning and won't shut up I can barely sleep! [from the kitchen] Did you say you want barley soup
12:18 PM - 9 Nov 2015|Career-aptitude test result: Crazy old dude who fails to warn teens away from cursed summer camps
9:44 AM - 9 Nov 2015|[Titanic] Captain: hey its women & children 1st asshole Me: [floating off in life boat] I was born on a leap year so im technically 7yrs old
7:35 AM - 9 Nov 2015|Some teens are being loud outside my apartment and I'm all out of bibles to throw
3:59 PM - 8 Nov 2015|There's nothing I can tell you about myself you can't learn by reading the Garfields I have taped to my office door
1:13 PM - 8 Nov 2015|Fallout Shelter is my new favorite subway game
10:45 AM - 8 Nov 2015|Video game reviews should tell me if I can pet dogs in the game or not
8:21 AM - 8 Nov 2015|You wake up on a canoe that's about to go over a huge waterfall but at least you probably won't have to go to work today
6:01 AM - 8 Nov 2015|I want to have the kind of life where I'd use the phrase 'walking around money'
4:23 PM - 7 Nov 2015|Not everything needs a thinkpiece
1:28 PM - 7 Nov 2015|sure hope any snipers trying to end me don't see me sleeping in my window tonight with my target beanie on
12:43 PM - 7 Nov 2015|Which is better? Let's start a fight lmao
10:37 AM - 7 Nov 2015|every guy on fanduel and draft kings commercials look like slime balls
8:17 AM - 7 Nov 2015|let's hear it for the failsons who couldn't be here tonight
