1:59 PM - 27 Nov 2015|Very impressive week @Cuse_MBB. No reason why Orange can't compete for top 3 in ACC w/experience on perimeter, shooting ability and Lydon.
8:28 PM - 23 Nov 2015|3rd and 1 and you run a wide run?  Up the middle works just fine but don't try to win the game.
7:21 PM - 23 Nov 2015|I am so confused and irritated. That penalty on Rex was horsecrap. The whistle was while the ball was in the air. This whole thing is crap.
7:00 PM - 23 Nov 2015|Make the tackle.
5:25 PM - 13 Nov 2015|Also please stop with the replays during live action!  #cuse #annoying
5:19 PM - 13 Nov 2015|Why aren't they showing the shot clock during the #Cuse game on ESPN3?  #annoying
5:04 PM - 8 Nov 2015|In the win vs Miami, Buffalo Bills are 1st team in NFL history with two 100-yard rushers and a 150-yard receiver in the same game #BFStats
5:03 PM - 5 Nov 2015|Thanks to last years Student Life Committee, heat lamps are being installed at the College Place Bus Stop! pic.twitter.com/GDkSgqImFc
8:47 AM - 4 Nov 2015|On this day in 2009, the #Yankees defeated the Phillies to become World Champions! #PinstripePride pic.twitter.com/9qsjYuaXVG
12:04 PM - 31 Oct 2015|4th and 1 and you call the wildcat?  Way to telegraph your play. Just terrible. #CUSEvsFSU
7:00 AM - 28 Oct 2015|Miss out on tickets for (In)justice for All? The event will be aired LIVE on #OTN tonight at 7pm #IFACUSENPHC pic.twitter.com/EKMEU7pqp5
8:49 AM - 25 Oct 2015|In the second half of #Bills game there have been just 2 drives, one by each team.
12:16 PM - 24 Oct 2015|#Cuse looks worn down in the 4th for the second straight week. #conditioningneedswork
8:17 AM - 19 Oct 2015|Hit up our table in Schine for more info regarding the Broad City show and get your tickets ASAP!  pic.twitter.com/D2NxmAUAxZ
5:51 AM - 18 Oct 2015|Rt. 81 is CLOSED NB & SB between Rt. 31 & I-481/Dewitt due to crashes & icy conditions. pic.twitter.com/Qo2Yko85fN
4:09 PM - 17 Oct 2015|Terrible loss for #Cuse today. That was a game they had to win.
2:47 PM - 17 Oct 2015|Orange can't convert on 3rd down. Murphy enters for the 22-yard FG that is good! 'Cuse up 24-14 with 2:26 left in the 3Q.
1:24 PM - 17 Oct 2015|TOUCHDOWN! Antwan Cordy picks up the fumble and takes it to the house! Play is under review. Forced by Donnie Simmons.
2:17 PM - 16 Oct 2015|Easy to ignore the gray skies when you see these! RT @ScottSCPS: @SyracuseU double rainbow over South Campus pic.twitter.com/wwvGlEm0h4
7:36 PM - 14 Oct 2015|Orange Alert: The emergency no longer exists. It is clear to resume normal activity. Continue to be diligent and report suspicious activity.
7:09 PM - 14 Oct 2015|A Centro bus driver tells me they haven't been told to stop their routes. The 344 continues to pick up/drop off students during #SULockdown
7:01 PM - 14 Oct 2015|Orange Alert: remains in effect remain indoors until further instructed There is no need to call DPS unless you have an emergency or to repo
6:51 PM - 14 Oct 2015|Here's an idea of where the shootings took place, & where Hope Avenue is in relation to @SyracuseU. @CitrusTVNews pic.twitter.com/ZyHuth8mZY
6:37 PM - 14 Oct 2015|Critical to know: crime scene that forced Syracuse University #orangealert lockdown is blocks where 2 were shot. Suspect location unknown.
6:17 PM - 14 Oct 2015|In Schine Student Center's Panasci Lounge and can see helicopters flying above the Quad...eerie. @dailyorange @SyracuseU
6:04 PM - 14 Oct 2015|Orange Alert: Alert remains in effect, remain indoors, if in class remain in the academic building until alert lifted.  All others remain in
6:04 PM - 7 Oct 2015|First time seeing Arrieta. His motion is a carbon copy of Roger Clemens. #CubsVsPirates
6:07 PM - 6 Oct 2015|In all honesty, this is one of the loudest, most energetic, most into it crowds I have heard at this place since it opened in 2009.
12:40 PM - 4 Oct 2015|Wow. 1-3 USF opens as a 5-point favorite over 3-1 Syracuse.
9:12 AM - 26 Sep 2015|We have yet to be drank dry, we'll see you after the game so you can try again @LSU fans! #LetsGoSyracuse #OrangeNation #LSUvsSU
5:38 AM - 26 Sep 2015|Wake up wake up wake up everybody it's game day!!! All my friends need to come pack the dome today!! #BeatLSU #orangenation
11:45 AM - 25 Sep 2015|Syracuse people are taking photos of LSU Friday tailgaters as if they're wild animals in the Serengeti.   Amazing to see close up.
4:39 AM - 20 Sep 2015|LET'S GO! #NEvsBUF #FeelTheRush #CircleTheWagons pic.twitter.com/y3mCeqox5z
12:57 PM - 17 Sep 2015|Saturday. 12:30. The Orange has the opportunity to start the season 3-0 for the first time since 1991.  #BeatCMU pic.twitter.com/ajwvbRCCOI
