8:52 PM - 11 Dec 2015|pizza rolls https vine co v iZH5lxe6HvU|1|2
8:58 PM - 10 Dec 2015|okay I GENUINELY thought Harry Styles thought it'd weird flat ask https twitter com stockholmbrooke status 675156049691811844|1|1
6:28 PM - 7 Dec 2015|Good cop pulled speeding Bad cop idea I pulled Jason Derulo cop Jason Derulo|591|1.1K
6:52 AM - 9 Dec 2015|@MTVstyle @MTV @stockholmbrooke hurry shave head @Harry_Styles donate hair|1|1
2:27 PM - 8 Dec 2015|Every store sells megaphones city picture till says sell guy megaphone|147|627
10:13 AM - 8 Dec 2015|ah I love heart https twitter com stockholmbrooke status 674290575361740800|1|0
6:37 AM - 8 Dec 2015|Hey guy camo jacket said hot She's lesbian|1|5
5:44 PM - 7 Dec 2015|@stockholmbrooke would exploded|1|0
8:43 PM - 6 Dec 2015|get see girl @stockholmbrooke tomorrow pic twitter com 9Zl7jw2wUL|1|3
9:34 AM - 6 Dec 2015|true https twitter com stockholmbrooke status 673555338038108160|1|0
10:50 PM - 5 Dec 2015|@carlton_mae telling us gets stopped street questions like zayn Malik|1|1
5:20 PM - 5 Dec 2015|Brooke said I even typo mouth|1|0
1:40 PM - 5 Dec 2015|there's always next time https twitter com stockholmbrooke status 673249707469103104|1|0
3:50 PM - 1 Dec 2015|If I ask smoke respond smoke Say #IKnowExactlyWhatYouSmoke|17K|41K
4:16 AM - 2 Dec 2015|mom got pippin new giraffe toy he's terrified I can't breathe pic twitter com LsMHEabOT4|29K|39K
3:57 PM - 4 Dec 2015|Alright @stockholmbrooke @_1arianator_ bangs nose rings point adorable I love|2|4
