10:15 AM - 11 Dec 2015|My latkes bring goys yard They're like girl blow shofar Damn right I'll blow shofar I teach it's kinda hard|62|217
6:28 PM - 10 Dec 2015|So I figure life suffering we'll dead soon enough what's point Anyhow I buy drink|83|122
7:30 AM - 10 Dec 2015|Porno Me hi um here's pizza Her well come maybe we- Director CUT Me mouth full pizza|66|140
5:13 AM - 8 Dec 2015|Me I wasn't ready Life I know LOL|255|311
1:28 AM - 10 Dec 2015|Having pizza rolls cuz doesn't enjoy burning taste buds tongue|58|106
12:36 PM - 9 Dec 2015|CUT MY LIFE INTO THINKPIECES|159|380
5:32 PM - 1 Dec 2015|RT real freaky shit love pizza|219|245
11:00 PM - 9 Dec 2015|Who called hip hop dancer Bangkok Thai breaker|38|88
12:39 AM - 10 Dec 2015|What call unsolvable problem involving two Weiner dogs A pair-a-dachs #GoodNight|148|376
8:13 AM - 9 Dec 2015|I like smell fire scented candles expensive I burned house|2|4
7:36 PM - 7 Dec 2015|My pal @mathowie genius This Guy Is Swapping Guns With Dildos Pictures Republicans Holding Weapons http mic com articles 129907 this-guy-is-swapping-guns-with-dildos-in-pictures-of-republicans-holding-automatic-weapons# WTu24kIzn|37|114
11:32 AM - 29 Nov 2015|I hope Elf Shelf becomes possessed demon murders re sleeping Happy Holidays|102|199
2:58 AM - 9 Dec 2015|Give strokes pencil Eyebrow Sext|15|28
1:06 PM - 25 Nov 2015|In cucumber submarine 1st mate inspecting leak we're taking saltwater captain Cptn hm yes looks like we're quite pickle|535|1.1K
6:58 AM - 19 Nov 2015|bar Me Can I buy drink Her Sure Whisky please Neat Me Two fingers three Her That depends drunk I get|182|399
6:35 AM - 8 Dec 2015|Basically Trump would happen comments section became human ran President h @Choire pic twitter com LqJMhP1wdi|1.4K|1.7K
9:41 PM - 7 Dec 2015|FUCK YEAH FREE LABOUR DISGUISED AS OPPORTUNITY|4|7
