6:00 AM - 10 Dec 2015|Report Texting While Driving Okay If You Look Up Every Couple Seconds http onion com 1mcuONr pic twitter com 7bzLLVNWJ2|764|1.2K
1:40 PM - 8 Dec 2015|found inner peace jk|1K|1.4K
9:31 AM - 8 Dec 2015|You sleep point http onion com 1TYMlE8 pic twitter com Dt0qNstVju|614|1.1K
5:59 PM - 7 Dec 2015|Just watched cat jump top dresser basket top shelf closet I think I believe God|81|410
11:18 AM - 7 Dec 2015|To-Go Boxes We Left At Restaurants In 2015 http www theonion com r 51913tsd pic twitter com mB9HG3jGXl|197|485
1:53 PM - 6 Dec 2015|Middle school slow dance pic twitter com DvHUuzNUqf|269|356
10:40 AM - 5 Dec 2015|something good happen feel like it's already|613|1.3K
10:39 PM - 4 Dec 2015|don't change anyone unless really hot ignoring|1.7K|3.4K
7:13 PM - 4 Dec 2015|If buddy wouldn't worry toys built hit weights 2 day he'd get drafted Soft fruitcake lateral movement sketchy|39|68
11:49 AM - 4 Dec 2015|Ladies tonight let's deep throat long Bible Verse instead|227|293
7:03 PM - 3 Dec 2015|Can please moment silence|173|533
5:03 PM - 2 Dec 2015|The new @InnovaDiscs HeroPack backpack retail less 90 https allthingsdiscgolf com innova-announces-heropack-disc-golf-backpack #DiscGolf pic twitter com s3Fa6BuRhE|4|13
10:40 AM - 29 Nov 2015|Satan still gets bowl cut Please Pray Meditate appalling truth today|132|230
11:25 AM - 28 Nov 2015|My Amazon Wish List mostly lozenges Klingon knives|335|1.5K
10:59 AM - 25 Nov 2015|The Patriots 4-0 season holding walkthroughs game They're 6-0 don't They're 10-0 play games|616|748
7:45 AM - 25 Nov 2015|Only College Student Staying On Campus Planning Saddest Thanksgiving Meal Of All Time http onion com 1TeGGcB pic twitter com UMOjYhC2ch|480|1K
6:02 AM - 25 Nov 2015|Handshake Comes In At Unusually High Angle Velocity http onion com 1PXN5sz|144|355
12:42 PM - 18 Nov 2015|_ Psst God knows shower head|222|366
9:00 PM - 16 Nov 2015|Man Searching For Part Of Chicken Tender Thin Enough To Fit Into Plastic Dipping Sauce Cup http onion com 1RZLIsH pic twitter com ofFUTuFp4v|561|1.1K
6:30 AM - 16 Nov 2015|Man Updates Little Monologue Recited When Extended Relatives Ask How He Doing http onion com 1PKgTZH pic twitter com QaxtLuDfSw|267|684
10:30 AM - 15 Nov 2015|Bulls Players Annoyed By Derrick Rose Always Leaving Torn Ligaments All Over Locker Room http onion com 1SqrbgG pic twitter com hviYKchYhs|638|915
11:57 AM - 14 Nov 2015|Ladies thing getcha wet baptism #soakedforthesavior2k15|345|463
