4:10 PM - 9 Dec 2015|This Sophie She saw spider 10 10 don't stand Sophie pic twitter com VagYftZccT|595|1.5K
3:04 PM - 9 Dec 2015|ELF COP Sir blow please Motorist blows bubble-pipe bubbles come ELF COP Yayyy|34|78
6:49 AM - 9 Dec 2015|loudly dad who's depressed since mom left hear Oh GPS broke If I good DRIVING DIRECTIONS dad looks|761|2.5K
10:21 AM - 4 Dec 2015|Wife watching news oh God see Petsmart got robbed Me loud barks coming 19 pockets parachute pants nope|117|262
4:20 AM - 4 Dec 2015|Date Don't let know hate System Down Her I'll chop suey Me flips table You certainly|128|225
7:48 PM - 27 Nov 2015|first rule fight club shots belt say everyone looks belt forehead scooch bit higher|157|321
7:26 AM - 8 Dec 2015|Miley Cyrus concert Me whispers date That's Hannah Montana winks shush motion|136|283
5:05 PM - 23 Nov 2015|ME Is Babies R Us CASHIER Yes ME No babies work C I know ME It called Babies Were US C ME Get manager|1.2K|2.6K
1:33 PM - 9 Dec 2015|cant believe donald trump new kingdom hearts|27|43
4:10 AM - 7 Dec 2015|Opens Pandora's Lunchbox All evil world half eaten string cheese falls|44|113
9:48 AM - 9 Dec 2015|Hold wait minute Put little love|44|151
3:06 PM - 8 Dec 2015|relationship status one tiny fish nibble dead skin feet asian pedicure places|1|10
1:30 PM - 8 Dec 2015|METAL BLADE Jack Rack 4 keychains @pluginzkeychains #pluginz #pluginzkeychains http ow ly VD8cN pic twitter com xAz210iHUq|9|40
2:44 PM - 8 Dec 2015|Was denied adding confederate flag thumbnail got OK I suggested convicted sex offender Jared Fogel Work|109|957
2:15 PM - 8 Dec 2015|Oops pic twitter com rgvqNKjXsY|85|184
11:43 AM - 8 Dec 2015|FINANCIAL PLANNER Have ME No|479|960
