11:11 AM - 11 Dec 2015|Seventh eight children illiterate parents Mardin Turkey immigrant USA Is Trump's fear https twitter com NobelPrize status 675001119253397504|73|47
9:08 AM - 11 Dec 2015|real fascists goering speer mob accusing fascists - thinkpiece writer nuremberg trials|27|48
7:00 PM - 10 Dec 2015|Worst part I'm happy I'm going burn shit Raping-ass cops SHOULD put prison We're surprised happened|88|176
6:59 AM - 10 Dec 2015|This letter Bush PAC's counsel Trump counsel Jane ignorant slut election lawyer letters pic twitter com yKkgA5ufO1|295|266
3:27 PM - 10 Dec 2015|Scary thing gentrification happens allowing community decay says Wade Davis #segregatedbrooklyn @WNYC|25|28
11:48 AM - 10 Dec 2015|FUN FACT Trump's Immigrant WitchHunt Would Have Stopped His Own Grandfather http www politico com magazine story 2015 12 german-immigrants-repression-1917-213427 #HumanRightsDay pic twitter com 0pk8FmPFXW|55|33
12:37 PM - 10 Dec 2015|fundraising War On Christmas fighting War On Christmas participating War On Christmas pic twitter com 6HEJd3hWfW|2|1
10:55 AM - 10 Dec 2015|White Supremacist Groups See Donald Trump As Golden Opportunity Recruitment http lgf bz 1IXOWI2|10|2
7:29 PM - 9 Dec 2015|Completely unrelated Rush mangling Jimmy Carter story story get lost next day's event pic twitter com rODSLkx5Xq|4|2
11:30 AM - 9 Dec 2015|POLL 65 likely GOP voters back Muslim ban 51 strongly makes 37 likely back Trump http wapo st 1jOuylT|75|36
7:45 AM - 9 Dec 2015|Speaker @MMViverito interfaith leaders denounce hateful rhetoric @realDonaldTrump #thisistherealnyc pic twitter com HtNdPpK9gi|37|27
5:43 PM - 8 Dec 2015|Donald Trump hates facts I posted blocked #inners #TrumpIsDisqualifiedParty #TrumpFacts #tcot pic twitter com ufdPqXDhcb|96|72
4:57 PM - 8 Dec 2015|People worried @realDonaldTrump leading people astray His followers already bigots That's they're followers|1|2
7:07 AM - 8 Dec 2015|It's fascinating practically every surge anti-muslim racism brings wave antisemitism pic twitter com c4Nd4cVfLU|88|69
9:36 AM - 7 Dec 2015|Kurdish Leader Bayik We Are Neither On America Nor Russian Side http kurdishquestion com index php kurdistan north-kurdistan kurdish-leader-bayik-we-are-neither-on-america-nor-russia-s-side html #TwitterKurds #Kurds #Syria pic twitter com hpuIr37pYT|23|23
2:42 PM - 7 Dec 2015|Pew Trump also cites found ISIS single-digit support Muslim-majority countries https theintercept com 2015 12 07 trump-cites-unscientific-poll-from-fringe-group-in-call-for-banning-muslim-immigration|6|5
2:20 PM - 7 Dec 2015|RT Terrifying comment GOP congressman @ryanlizza pic twitter com chWmH38vFT http www newyorker com magazine 2015 12 14 a-house-divided intcid mod-most-popular utm_source dlvr utm_medium twitter #UniteBlue pic twitter com sVzM9lDBMT|2|0
1:36 PM - 7 Dec 2015|@Rschooley Yes let's let Peters take wheel pic twitter com wtFGQ2GWJo|2|1
1:27 PM - 7 Dec 2015|Trump supporters NC poll coming tomorrow 24 think Islam legal United States 44 illegal|119|91
1:27 PM - 7 Dec 2015|Whoa Cell phone surveillance used #BlackLivesMatter protests #4thPrecinctShutDown http nstarpost com 17486 159855 cellphone-surveillance-used-on-black-lives-matter-protesters-at-fourth-precinct pic twitter com 3doZ9V9cZ2|63|22
6:59 PM - 6 Dec 2015|Every shooting 4 people involved since Jan 1 Muslim suspects red pic twitter com Mn5gno4rHq|659|307
11:34 AM - 7 Dec 2015|#1984 seem nowadays pic twitter com qDqsECNtRw|1|1
7:05 AM - 7 Dec 2015|Show Muslim sports heroes demands 2007 recipient Muhammad Ali award http gaw kr NWCXkbd pic twitter com Jb8EpAFUJa|394|256
6:58 AM - 6 Dec 2015|London's response police calling terrorist stabbing #YouAintNoMuslimBruv https amp twimg com v d2dba38d-beaf-47b1-836d-846c110e74c9|1.1K|733
8:56 AM - 4 Dec 2015|Must-read #SanBernardino frm @MotheAtheist founder Ex-Muslims NorthAmerica EXMNA https www facebook com MuhammadTheAtheist posts 10103936826794403 pic twitter com Bjr5KCaK8V|102|100
1:15 PM - 4 Dec 2015|Man arrested Germany 4 Trafficking Firearms linked French attacks http ibt uk A006Pgs #Paris pic twitter com tpEP1932jm #GunSense|2|2
1:10 PM - 4 Dec 2015|@ElijiahT @tighe15 @Chris1197 @Natasha_Crain atheists worldviews atheist worldview|3|14
12:53 PM - 4 Dec 2015|@showusyourwork @mike105105 good nice snark|1|1
12:35 PM - 4 Dec 2015|These Pranksters Read Bible Passages People Telling Them It Was Qur They Were Shocked http tinyurl com p888ex6|77|89
11:40 AM - 4 Dec 2015|It didn't take long FBI get asked Why didn't know guys pic twitter com E67zSsfUAK|119|84
11:41 AM - 4 Dec 2015|San Bernardino shooting victim fled Islamic extremism http ow ly Vv8oS|11|5
4:51 AM - 4 Dec 2015|#morningjoe Think pic twitter com 6rYY4Wdxzx|85|50
10:31 AM - 4 Dec 2015|Hey GOP Controlled Congress You're Killing US Do Your Damn Jobs pic twitter com KLOQY6nRT8|16|10
10:53 AM - 4 Dec 2015|It seems media vultures awful going The Home bipartisan agreement we've waiting|17|38
9:32 AM - 4 Dec 2015|Cops find rifle 8 300 rounds ammo body armor L I man traffic stop http nydn us 1HLfkde pic twitter com xjTL0cUC5y|752|306
11:40 AM - 3 Dec 2015|Journalists digital-only outlets make increasing age Washington press corps http www niemanlab org 2015 12 reporters-from-digitalniche-outlets-are-replacing-daily-newspaper-reporters-in-washington-d-c-pew pic twitter com uIUSKl6FmJ|29|9
10:25 PM - 2 Dec 2015|10 So long make methodology clear check really check facts bring societal debate mass shooting|11|9
6:47 PM - 2 Dec 2015|In developed world 88 gun deaths day #NotNormal Gun violence numbers http every tw 1XAgz5X pic twitter com 8DWm09R4WD|228|115
3:17 PM - 2 Dec 2015|We're sure terrorist incident means We know race religion shooters time #SanBernadino|1.2K|1.3K
3:51 PM - 2 Dec 2015|@Icarus969 @S3nt13ntB31ng #tcot Learn Biology 101 dumbfuck #UniteBlue Now go play puddin pic twitter com l4uGsczV0I|3|4
4:01 PM - 2 Dec 2015|Weird trick You tell long it's since mass shooting checking @NRA The account always goes dark day like today|9|12
3:50 PM - 2 Dec 2015|No @masood_nedaa YOU'RE WRONG #FBI def #Political #Social Objectives #DomesticTerrorists @SensiblySecular pic twitter com iocRG4DkDd|6|7
1:21 PM - 2 Dec 2015|Let's simplify #SanBernadino A bully hits child playground stick What's logical thing|617|443
9:42 AM - 2 Dec 2015|Man faces two years prison saying Turkey's president looks like Gollum http boingboing net 2015 12 02 man-faces-two-years-in-prison html pic twitter com XgYPyX6lZn|169|95
7:55 AM - 2 Dec 2015|Rio de Janeiro's waters contaminated 7 million times would considered safe 247 days 'til Olympics https amp twimg com v fec75b6b-6904-43da-a206-fde09253855c|36|17
3:23 PM - 1 Dec 2015|Cuomo takes credit Sheldon Silver's corruption charges http nyp st 1PzotYJ LOL Cuomo take credit indictment|6|9
10:11 AM - 1 Dec 2015|A look inside Saudi Arabia's PR campaign aimed American politicians journalists http interc pt 1NFG15b pic twitter com UJRpwnNoOK|97|45
11:20 PM - 30 Nov 2015|People posting racist tweets put banners outside homes http i100 io WfkifEF pic twitter com D7P4854ztT|104|97
6:47 AM - 1 Dec 2015|The actions Rosa Parks day 60 years ago ushered nonviolent revolution #goodtrouble pic twitter com t4wBqA03uk|2.7K|3K
7:06 AM - 1 Dec 2015|President Obama statement #RosaParks Sixty years ago today Rosa Parks changed America pic twitter com hnSW8tCswc|481|396
7:17 AM - 1 Dec 2015|60 years ago today Rosa Parks Montgomery bus boycott Historical photos http trib 1lswyS9 pic twitter com C86YCMYGmQ|365|233
2:30 PM - 30 Nov 2015|Polarization intensifying American politics AND religion @JBStonestreet http ow ly Vhi5l #CLATV pic twitter com zWkKW8vKvL|4|2
3:52 PM - 30 Nov 2015|Study Some Deepak Chopra tweets indistinguishable bullshit http gizmo Fyn9mgd pic twitter com JQDTVYWPxp|83|59
2:29 PM - 30 Nov 2015|Being victim perpetrator terrorist attack innocent ppl Im gonna 2 go ahead disagree https twitter com Heritage status 671454849163272192|1|4
1:09 PM - 30 Nov 2015|@MaryJoPehl I love Mary Jo We #nerdcrush|25|250
9:21 AM - 27 Nov 2015|I'm pro-pizza Why hate spaghetti That's y'all sound like It's idiotic|81|127
11:24 AM - 30 Nov 2015|@showusyourwork success relative It's different things different people Some want lot money Others want notoriety|1|1
10:03 AM - 30 Nov 2015|#Yemen WAR TOLLS 72 400 homes destroyed deadly 250 days war # pic twitter com 47NqZATjHM|83|26
7:25 PM - 27 Nov 2015|To disputing people justifying applauding #PlannedParenthood shooting There thousands pic twitter com D2sbZpuCkf|2.8K|1.6K
11:48 AM - 29 Nov 2015|#is100enough convenient Storify form https storify com ClinicEscort is100enough-how-many 40 years antichoice violence threats near-misses incitements|770|397
7:32 PM - 29 Nov 2015|David Tennant explains Einstein's theory relativity 100th anniversary http slate 1NWTIHh pic twitter com TDg7kd3uer|95|158
1:05 PM - 29 Nov 2015|The best @ChelseaPeretti @JordanPeele videos honor engagement http trib al GwqS5yL pic twitter com jrQ7rI0Chh|5|22
12:52 PM - 29 Nov 2015|That blank feeling #gunsense #gunviolence #2a #NRA pic twitter com OP5F0vWUuB|21|15
11:42 AM - 28 Nov 2015|Tarantulas evolved blue colour 'at least eight times' http www bbc co uk news science-environment-34944735|3|0
3:59 PM - 27 Nov 2015|If victims confirmed Planned Parenthood mass shooting would 2nd today 12th week 352nd year pic twitter com q2KUJ7xq9F|1.3K|429
11:28 AM - 23 Nov 2015|From prison psychologist interviewed Hermann Goering Nuremberg getting public want war pic twitter com oeMCDvSJ0Z|2.5K|1.5K
8:33 AM - 21 Nov 2015|Muslim I condemn ISIS ISIS turns unicorn thank u I cursed witch remain terror org til some1 spoke magic words|749|1K
1:23 PM - 25 Nov 2015|Two baby red pandas make debut Prospect Park Zoo NY http abcn ws 1OsoSsG pic twitter com w4MWXRhX9y|110|231
8:55 AM - 25 Nov 2015|#ItShouldBeQuiteObvious And Yet STILL No One Expects The Spanish Inquisition pic twitter com Nd71veLd35|49|96
8:38 AM - 25 Nov 2015|The Gates Foundation Bad Philanthropy https theintercept com 2015 11 25 how-the-gates-foundation-reflects-the-good-and-the-bad-of-hacker-philanthropy @GetUpStandUp2 @BadassTeachersA pic twitter com 1inTlWA5VA|9|8
7:40 AM - 25 Nov 2015|#Todayin1915- #Einstein submitted last 4 pprs establishing gen #TheoryOfRelativity http ow ly V28PX pic twitter com xJLtTnedTM|2|5
3:07 PM - 24 Nov 2015|Killing people A new strategy needed Maybe like trying peace change pic twitter com LRXS3Y6qSt|69|49
1:29 PM - 24 Nov 2015|@GrammieJean thank much rewriting tweet fit worldview telling don't understand words I love|2|7
11:19 AM - 24 Nov 2015|Sam Harris I d vote dangerously deluded religious imbecile Ben Carson Noam Chomsky http www rawstory com 2015 11 sam-harris-id-vote-for-dangerously-deluded-religious-imbecile-ben-carson-over-noam-chomsky # VlS4RYTS1tw twitter|95|109
9:53 AM - 24 Nov 2015|I saw video Muslims keg stands eagles Chrysler building 9 11 FIND THE VIDEO THE BURDEN OF PROOF IS ON YOU|467|904
7:43 AM - 24 Nov 2015|@showusyourwork agreed Tell Kurds IS territory gain Iraq let crack|1|2
3:38 PM - 23 Nov 2015|Oh man http fusion net story 236635 millennials-housing-crisis-tiny-homes pic twitter com fn1MPb5iDq|10|4
1:08 PM - 23 Nov 2015|@AnnCoulter right white Rs identifying Christians would gone It's dropped 4 pic twitter com W0xH6bugoY|1|1
12:32 PM - 23 Nov 2015|History digitized online Green Books safe travel blacks Jim Crow http hereandnow wbur org 2015 11 23 green-book-travel-guides-history pic twitter com nHRzPVvTRs|37|46
8:16 AM - 23 Nov 2015|This innocent Moroccan woman falsely portrayed suicide bomber media outlets including AJ https amp twimg com v 3c871e14-ccd8-4d65-9aca-eb37db34ad85|4.3K|2.2K
9:08 AM - 23 Nov 2015|The Sun admits '600 000 benefit tourists' story false The correction small though help RT'ing pic twitter com ip0ch7pCyv|3.3K|724
3:25 PM - 20 Nov 2015|The case HTML By @chockenberry Read bottom top But know pic twitter com GlHa6fAUWa|1.3K|1.2K
7:41 PM - 19 Nov 2015|What know Paris terrorists -Not Syrian -Not refugees -No encryption What US focusing -Syrians -Refugees -Encryption|26K|18K
8:19 AM - 22 Nov 2015|You let muslin you'll get rayon chenille chintz shantung omg taffeta Keep fabrics pure pic twitter com 9aoVBU9INj|9.1K|9.2K
12:03 PM - 16 Nov 2015|Where Americans dying gunfire Visualizing distribution via http bit ly 1lrHLT9 pic twitter com 9vHTRvM2qU|101|62
6:44 AM - 22 Nov 2015|Armed protesters stalk peaceful Muslims Texas mosque We want show force http ow ly UW8Rq pic twitter com UM2BH4J2iv|71|18
3:54 AM - 21 Nov 2015|'The problem' displayed perfectly one tweet of-course victims fault #ExMuslimBecause pic twitter com F0sxABJQeD|866|688
7:18 PM - 20 Nov 2015|I think it's funny Republicans pulling policy ideas x men comics|32|88
11:51 AM - 20 Nov 2015|Militants may spent little 7 500 #ParisAttacks http reut rs 1Nh8iio pic twitter com xRuCVQ0TlT|89|41
11:12 AM - 20 Nov 2015|Imagine Cable News Actually Fact-checked Ignorant Blowhards Real Time http www cafe com 3584-2 https www youtube com watch v aVSPdUJTH5E|2|8
10:26 AM - 20 Nov 2015|I think may favorite tweet time https twitter com FranMFarber status 667769681999224832|9|28
9:44 AM - 20 Nov 2015|What forensic science pseudoscience http bostonreview net books-ideas nathan-robinson-forensic-pseudoscience-criminal-justice Src longreads|4|2
9:19 AM - 20 Nov 2015|The CIA's WWII guide sowing office dysfunction describes toxic workplace T http slate 1kL6e5S pic twitter com Ap9uz1mozS|51|57
4:57 PM - 19 Nov 2015|Almost like desire ban isn't principally driven fear terrorism https twitter com mattyglesias status 667506328307396608|508|398
1:55 PM - 19 Nov 2015|Retweet I SHOULD following Twitter|153|171
