12:00 PM - 1 Dec 2015|Nearly 370M IE users have just 6 weeks to upgrade http bit ly 1YFlvDE pic twitter com KT3Kxd0OV6 
11:02 AM - 1 Dec 2015|Latest update reenables Windows 10 s spying features here s how to stop it http yhoo it 1OC8Jks pic twitter com iaND2ERPkV 
10:01 AM - 1 Dec 2015|5 ways to block frenemies from your Android phone http bit ly 1N1lxOG pic twitter com MoV4TCKwlr 
9:00 AM - 1 Dec 2015|Free Windows Mac App Open Broadcaster Software - Record your desktop and stream it http bit ly 1N1liTV pic twitter com ox31RgbLc0 
8:32 AM - 1 Dec 2015|Free iPhone App Sleep Talk Recorder http apple co 1RjcGgB pic twitter com f5qBXRMEXD 
8:00 AM - 1 Dec 2015|Free Android App Pintasking http bit ly 1Rjc1Mg pic twitter com doX0mnkmh8 
7:00 AM - 1 Dec 2015|I scream you scream we all scream http bit ly 1RjbsCb pic twitter com O4RYqNRwDF 
5:18 AM - 1 Dec 2015|Periodic table they said pic twitter com fSQeR0lXHQ 
8:48 PM - 30 Nov 2015|It's some sort of timey wimey climatey thingie https twitter com UberFacts status 671551062826991616 
6:05 PM - 30 Nov 2015|Mercury or the moon Take the test to find out how much YOU know about space http dailym ai 1SsPefn pic twitter com WPa8xm0alY 
2:52 PM - 30 Nov 2015|The SciTech Rangers Daily is out http paper li SciTechScotty 1330735953 edition_id 16146be0-97b5-11e5-9189-0cc47a0d15fd Stories via @techradar @mspoonauer 
1:45 PM - 30 Nov 2015|Is your Twitter hacked How to stop the spam http bit ly 1mLiHBA Pass it on pic twitter com Y9XMFRl1hO 
12:03 PM - 30 Nov 2015|The 20 best deals of Cyber Monday 2015 http bit ly 1NE2Rds pic twitter com zHJo6fQvKK 
11:10 AM - 30 Nov 2015|Instagram Prepares Multiple Account On Android http bit ly 1NE2Aau pic twitter com YnFYgEKcie 
10:00 AM - 30 Nov 2015|How to Enable Full-Disk Encryption on Windows 10 http bit ly 1Q8heWr pic twitter com RvfQt2WGIB 
9:00 AM - 30 Nov 2015|Free Windows App Active Presenter Pro today only http bit ly 1Q8gQqT pic twitter com 7Ywr1LpWec 
8:00 AM - 30 Nov 2015|Free Android App AIDA - In-depth system information for Android devices http bit ly 1Q8fY5o pic twitter com M8gIYZx3QY 
7:00 AM - 30 Nov 2015|What will you do after your tour of duty http bit ly 1Q8fmwN pic twitter com 6OC4DPoR4N 
6:50 PM - 29 Nov 2015|That last AMBER Alert was obviously an older boyfriend scenario Still if you love a woman when she's 17 you can wait until 18 
6:43 PM - 29 Nov 2015|Thank you rangers for retweeting these AMBER Alerts We might help save someone's life 
6:41 PM - 29 Nov 2015|Texas AMBER Alert canceled Victoria Upchurch found safe http bit ly 1LHByro 
2:52 PM - 29 Nov 2015|The SciTech Rangers Daily is out http paper li SciTechScotty 1330735953 edition_id ec0acd40-96eb-11e5-9333-0cc47a0d15fd 
